  0.655806E+00  0.901393E+01  0.825222E-01
  0.658540E+00  0.909083E+01  0.808072E-01
  0.661274E+00  0.915509E+01  0.827251E-01
  0.664008E+00  0.911706E+01  0.806718E-01
  0.666742E+00  0.903858E+01  0.807850E-01
  0.669476E+00  0.898826E+01  0.809583E-01
  0.672211E+00  0.896261E+01  0.805301E-01
  0.674945E+00  0.892355E+01  0.815948E-01
  0.677679E+00  0.898296E+01  0.796588E-01
  0.680413E+00  0.898300E+01  0.810119E-01
  0.683147E+00  0.895286E+01  0.810114E-01
  0.685881E+00  0.898989E+01  0.802987E-01
  0.688615E+00  0.895436E+01  0.810704E-01
  0.691349E+00  0.884618E+01  0.793326E-01
  0.694083E+00  0.876676E+01  0.794636E-01
  0.696817E+00  0.885865E+01  0.794781E-01
  0.699551E+00  0.877911E+01  0.783556E-01
  0.702285E+00  0.868412E+01  0.790876E-01
  0.705019E+00  0.879056E+01  0.793494E-01
  0.707753E+00  0.875363E+01  0.795387E-01
  0.710487E+00  0.861068E+01  0.775591E-01
  0.713221E+00  0.864962E+01  0.781302E-01
  0.715955E+00  0.870684E+01  0.786890E-01
  0.718689E+00  0.861764E+01  0.784860E-01
  0.721423E+00  0.870461E+01  0.786553E-01
  0.724157E+00  0.847454E+01  0.774239E-01
  0.726891E+00  0.854292E+01  0.771056E-01
  0.729625E+00  0.842425E+01  0.770832E-01
  0.732359E+00  0.852528E+01  0.771932E-01
  0.735094E+00  0.842127E+01  0.768065E-01
  0.737828E+00  0.841506E+01  0.758105E-01
  0.740562E+00  0.842066E+01  0.768366E-01
  0.743296E+00  0.833612E+01  0.763997E-01
  0.746030E+00  0.829678E+01  0.753128E-01
  0.748764E+00  0.827067E+01  0.752754E-01
  0.751498E+00  0.829112E+01  0.758151E-01
  0.754232E+00  0.836493E+01  0.762087E-01
  0.756966E+00  0.821430E+01  0.749122E-01
  0.759700E+00  0.822984E+01  0.753873E-01
  0.762434E+00  0.830910E+01  0.754785E-01
  0.765168E+00  0.827603E+01  0.755984E-01
  0.767902E+00  0.810816E+01  0.750065E-01
  0.770636E+00  0.803337E+01  0.746430E-01
  0.773370E+00  0.814184E+01  0.753672E-01
  0.776104E+00  0.814928E+01  0.753636E-01
  0.778838E+00  0.800992E+01  0.750443E-01
  0.781572E+00  0.796457E+01  0.742978E-01
  0.784306E+00  0.808028E+01  0.753432E-01
  0.787040E+00  0.806954E+01  0.761743E-01
  0.789774E+00  0.784538E+01  0.749949E-01
  0.792508E+00  0.794664E+01  0.753434E-01
  0.795242E+00  0.793427E+01  0.752936E-01
  0.797977E+00  0.784880E+01  0.751225E-01
  0.800711E+00  0.790058E+01  0.766798E-01
  0.803445E+00  0.793057E+01  0.751754E-01
  0.806179E+00  0.781364E+01  0.758230E-01
  0.808913E+00  0.771396E+01  0.751112E-01
  0.811647E+00  0.773665E+01  0.758062E-01
  0.814381E+00  0.769820E+01  0.747256E-01
  0.817115E+00  0.775108E+01  0.752132E-01
  0.819849E+00  0.759922E+01  0.756142E-01
  0.822583E+00  0.765850E+01  0.753175E-01
  0.825317E+00  0.750039E+01  0.749003E-01
  0.828051E+00  0.752969E+01  0.748577E-01
  0.830785E+00  0.757045E+01  0.742602E-01
  0.833519E+00  0.750209E+01  0.756504E-01
  0.836253E+00  0.747089E+01  0.746828E-01
  0.838987E+00  0.749059E+01  0.747077E-01
  0.841721E+00  0.750358E+01  0.754636E-01
  0.844455E+00  0.740271E+01  0.745129E-01
  0.847189E+00  0.734301E+01  0.749595E-01
  0.849923E+00  0.745170E+01  0.738189E-01
  0.852657E+00  0.728709E+01  0.746968E-01
  0.855391E+00  0.727899E+01  0.741688E-01
  0.858125E+00  0.742077E+01  0.755106E-01
  0.860860E+00  0.723753E+01  0.745132E-01
  0.863594E+00  0.717551E+01  0.735657E-01
  0.866328E+00  0.718760E+01  0.742771E-01
  0.869062E+00  0.714205E+01  0.740485E-01
  0.871796E+00  0.721504E+01  0.744456E-01
  0.874530E+00  0.715745E+01  0.739111E-01
  0.877264E+00  0.708609E+01  0.739528E-01
  0.879998E+00  0.708091E+01  0.743887E-01
  0.882732E+00  0.701711E+01  0.740709E-01
  0.885466E+00  0.700203E+01  0.734524E-01
  0.888200E+00  0.698473E+01  0.737598E-01
  0.890934E+00  0.692307E+01  0.733052E-01
  0.893668E+00  0.704454E+01  0.743506E-01
  0.896402E+00  0.701548E+01  0.738572E-01
  0.899136E+00  0.687092E+01  0.728130E-01
  0.901870E+00  0.680617E+01  0.729554E-01
  0.904604E+00  0.687791E+01  0.737322E-01
  0.907338E+00  0.689828E+01  0.732138E-01
  0.910072E+00  0.676490E+01  0.734346E-01
  0.912806E+00  0.671677E+01  0.727970E-01
